date,基线_510300,基线_510500,基线_512100,基线_组合,A2_λ.5_510300,A2_λ.5_510500,A2_λ.5_512100,A2_λ.5_组合,持有_510300,ΔS_510300,持有_510500,ΔS_510500,持有_512100,ΔS_512100,p_bear
2025-06-20,0.0012909888974954598,0.003751574300124163,0.005867122216539545,0.0036365618047197227,0.0012909888974954598,0.003751574300124163,0.005867122216539545,0.0036365618047197227,0.0012909888974954598,0.0,-0.006820566631689395,0.0,-0.008206811653672652,0.0,0.5859450998796254
2025-06-23,0.003280542808595771,0.001755288287002603,-0.0029063810274126863,0.0007098166893952292,0.0032511318475081305,0.0017445592938000636,-0.0029063810274126863,0.000696436704631836,0.0033522434244455113,0.0,0.0058108821975697555,0.0,0.012825817128671924,0.0,0.589764422737268
2025-06-24,0.00955704950056637,0.0037805370925694795,0.009071728550480551,0.0074697717145388,0.008895618537335042,0.0034456542599199135,0.009071728550480551,0.007137667115911836,0.01156515034695449,-0.00018994297931049751,0.016106442577030977,5.7532756959605136e-05,0.01879084967320277,0.00019028889007825442,0.6024802089664288
2025-06-25,0.002188491572456356,-0.00043405594279102464,0.010584460190738158,0.0041129652734678305,0.0018503495330686299,-0.00043405594279102464,0.010584460190738158,0.004000251260338588,0.016514227642276502,-0.0006248777008199813,0.018780151619572694,-0.0015740650036436127,0.014835605453087375,0.0002570579620157776,0.6177723329772425
2025-06-26,0.002573778321654021,-0.00212068492577808,-0.0033289149837416963,-0.0009586071959552517,0.002586266194970416,-0.00212068492577808,-0.0033289149837416963,-0.0009544445715164535,-0.0037490627343164107,-0.0013675653926219777,-0.004227972264502,-0.00254849928607348,-0.00434610825760573,7.986269217799546e-05,0.6215521867912795
2025-06-27,0.0036126646074291524,0.0032113695610219164,0.0017247467501565288,0.0028495936395358658,0.003760597322503985,0.0032113695610219164,0.0017247467501565288,0.00289890454456081,-0.005770195684897228,-0.0011788510829644772,0.0037364130434782705,-0.002511262198743605,0.003571428571428781,0.000444471674400565,0.6177141374785458
2025-06-30,-0.0018663904369185685,0.007196329217188744,0.003751536277694286,0.0030271583526548206,-0.0019565443716767867,0.007185650895982263,0.0037409787270293055,0.002990028417111594,0.004794347716376546,-0.00037919554488963225,0.008967851099830781,-0.0012287079673192203,0.013048635824436383,-4.370131817349465e-05,0.6138733056439667
2025-07-01,-0.0014909085777068778,9.399465104002714e-05,3.332676453509726e-05,-0.00045452905404391774,-0.0014909085777068778,3.6623969085971576e-05,-1.3807218488337243e-05,-0.0004893639423697478,0.0015067805123052391,-0.000738423619467965,0.0031863156129465775,-0.0003378538100240469,0.002732240437158362,0.00010710805694996717,0.6109424088078518
2025-07-02,-0.0010594357475719538,0.005681603532760511,0.005582793022861735,0.0034016536026834306,-0.0010594357475719538,0.005681603532760511,0.005582793022861735,0.0034016536026834306,0.0010030090270813918,-0.001060777057369483,-0.005850885991307231,-0.0005545049808159952,-0.008952899961074512,0.0002798401127510619,0.6094972498485387
2025-07-03,-0.004991506598782718,-0.002706571573226162,-0.001989132596538673,-0.003229070256182518,-0.004991506598782718,-0.002706571573226162,-0.001989132596538673,-0.003229070256182518,0.005761523046092121,-0.0028819762955268613,0.004035648225996447,7.184614537902867e-05,0.004320502749411093,0.0007137468181401818,0.6149243617996176
2025-07-04,-0.0032469076056982956,0.0017361187326227045,0.004323308547018251,0.0009375065579808866,-0.0032469076056982956,0.001752284616794125,0.004323308547018251,0.0009428951860380267,0.004234122042341193,-0.00556877728080879,-0.001339809077206655,-0.0012393279856511286,-0.003910833007430781,0.0012940798949659937,0.6230938989240135
2025-07-07,0.0022782630445480445,0.0018077628498342848,-0.0011445581693828066,0.0009804892416665075,0.0022782630445480445,0.0018889935034362073,-0.0011445581693828066,0.0010075661262004818,-0.004464285714285698,-0.005050913094821807,-0.0020124098608083063,0.00030809728439379347,0.0011778563015314436,0.0023920110222211965,0.6269007366141681
2025-07-08,-0.006632245433393972,-0.013443118803562415,-0.014117647058823346,-0.011397670431926576,-0.006632245433393972,-0.013443118803562415,-0.014117647058823346,-0.011397670431926576,0.008470353761833582,-0.007417667593493826,0.013443118803562415,0.00014292362788503876,0.014117647058823346,0.002630356664639566,0.6278846468950875
2025-07-09,0.0005536304777930173,0.004306362502132915,0.003113445146447291,0.0026578127087910747,0.0005787995528650368,0.004306362502132915,0.003113445146447291,0.002666202400481748,-0.0007411067193677789,-0.008687332405519249,-0.004311059525783478,-0.0010318016118814888,-0.0030935808197988246,0.0040647138432031715,0.6322752365029546
2025-07-10,-0.002837621580927536,-0.005133774501091694,-0.0018203031990431384,-0.0032638997603541228,-0.0030583434652852407,-0.005133774501091694,-0.0018203031990431384,-0.0033374737218066913,0.004944375772558907,0.0,0.005495420482930724,0.0,0.0019394879751746252,0.0,0.5966123698510378
2025-07-11,-0.002281832054493134,-0.008732456975297826,-0.009966500215489615,-0.006993596415093526,-0.002281832054493134,-0.008732456975297826,-0.009966500215489615,-0.006993596415093526,0.003444034440344357,0.0,0.008612123219609469,0.0,0.010065814943863716,0.0,0.5957066908700789
2025-07-14,8.212874291394759e-05,0.0008861114736012883,0.000885748988949886,0.0006179964018217073,9.574204470461205e-05,0.0008861114736012883,0.000885748988949886,0.0006225341690852621,-0.00024515812699188455,0.0,-0.001806239737274229,0.0,-0.0007665772326560516,0.0,0.5934339802884139
2025-07-15,8.085527425798935e-05,0.0002682392041286214,0.0036111301662579143,0.001320074881548175,6.507900657174229e-05,0.0002682392041286214,0.0036111301662579143,0.0013148161256527591,0.0,0.0,-0.0003290014805066299,0.0,-0.0034522439585734643,0.0,0.5835021644930575
2025-07-16,0.001536207497303608,-3.4399131550049344e-05,-0.004114870984275321,-0.0008710208728405873,0.001536207497303608,-3.4399131550049344e-05,-0.004114870984275321,-0.0008710208728405873,-0.002206964198136374,0.0,-0.00016455487905220334,0.0,0.0042340261739801655,0.0,0.5842585568438222
2025-07-17,0.0004524048353750955,-0.011461163281614617,-0.011822373060596636,-0.007610377168945386,0.0004524048353750955,-0.011461163281614617,-0.011822373060596636,-0.007610377168945386,0.00811010076185803,0.0,0.011520737327189057,0.0,0.011881947106171076,0.0,0.5808663556817562
2025-07-18,-0.0019370117491931385,-0.003031869316931335,-0.002213155001633549,-0.0023940120225860073,-0.0019370117491931385,-0.003031869316931335,-0.002213155001633549,-0.0023940120225860073,0.00731350560702082,0.0,0.003091441588024768,0.0,0.002272727272726982,0.0,0.5823328523442786
2025-07-21,-0.0011890113324489842,-0.009950992819436129,-0.008616139742737155,-0.006585381298207423,-0.0011890113324489842,-0.009950992819436129,-0.008616139742737155,-0.006585381298207423,0.006050338818974099,0.0,0.009894566098945567,0.0,0.00831443688586564,0.0,0.5761488311179941
2025-07-22,-0.004343307553532384,-0.009737394407309759,-0.0026083787702989173,-0.005563026910380353,-0.004330194898037681,-0.009737394407309759,-0.0026236526656580952,-0.005563747323668512,0.010584556170315063,0.0,0.010600706713780994,0.0,0.0059970014992503096,0.0,0.5722397933327565
2025-07-23,0.0003870544266058671,0.0004426669353750308,0.003166460283591604,0.0013320605485241674,0.000373788127636797,0.0004426669353750308,0.003266820574820948,0.0013610918792775917,-0.0004760771244940454,0.0,-0.0034965034965036557,0.0,-0.0037257824143070994,0.0,0.5712035882855427
2025-07-24,-0.0047563193048131575,0.00863244391531897,-0.008015552544965417,-0.0013798093114865348,-0.004600083678021013,0.00863244391531897,-0.008005050733607485,-0.0013242301654365094,0.006191950464396134,0.0,0.014832535885167752,0.0,0.013462976813762184,0.0,0.5744350020650741
2025-07-25,0.005358769272412778,0.00018574120800190136,-0.0002531160967937652,0.0017637981278736381,0.005358769272412778,0.00018574120800190136,-0.0002246113624891003,0.0017732997059751931,-0.0052071005917158075,0.0,0.00031431714600049787,0.0,-0.0007380073800736797,0.0,0.5810065721596065
2025-07-28,-0.002138286405348637,0.002210503341412715,-0.002894653443368478,-0.0009408121691014667,-0.002138286405348637,0.002210503341412715,-0.002894653443368478,-0.0009408121691014667,0.002617178206043125,0.0,0.004084838963078985,0.0,0.002954209748892156,0.0,0.5723332409800903
2025-07-29,-0.003949437845512261,0.0007515016765824019,-0.008468335787922943,-0.0038887573189509334,-0.003949437845512261,0.0007369750200521268,-0.008468335787922943,-0.0038935995377943587,0.004983388704318914,0.0,0.006258801439524397,0.0,0.008468335787922943,0.0,0.5713732267134303
2025-07-30,0.00047041793973552105,0.005186567613731399,0.009246533741703145,0.004967839765056688,0.00047041793973552105,0.005375654922724647,0.009246533741703145,0.005030868868054437,-0.0007083825265644661,0.0,-0.006530866117244627,0.0,-0.009127418765972672,0.0,0.5732429030317735
2025-07-31,0.005277059874295152,0.0075447273633954155,0.0073959081842558325,0.006739231807315466,0.005277059874295152,0.007888247361898823,0.0073959081842558325,0.006853738473483269,-0.018194706994328902,0.0,-0.014399749569572573,0.0,-0.007000736919675843,0.0,0.5719467020427638
2025-08-01,-0.001166130696926059,-0.0008907356507451532,0.0009190831518183214,-0.00037926106528429694,-0.00115193319327774,-0.0008907356507451532,0.0009190831518183214,-0.00037452856406819065,-0.005294825511432011,0.0,-0.0015880578053041328,0.0,-0.0007421150278292821,0.0,0.5572930956825837
2025-08-04,0.0035129955667627514,0.0035073689778504845,-0.012461332398895334,-0.0018136559514273659,0.0033849537943952475,0.0035073689778504845,-0.012461332398895334,-0.001856336542216534,0.004597144931042907,0.0,0.007634801972323801,0.0,0.012253991830672106,0.0,0.5552532808897497
2025-08-05,0.003217906272521642,0.002035793560313631,-0.0035711138397017646,0.0005608619977111696,0.003043599705023931,0.002035793560313631,-0.0035711138397017646,0.000502759808545266,0.007466281310211764,0.0,0.006471981057616594,0.0,0.005869405722670695,0.0,0.5564845640997985
2025-08-06,-0.0010033318266182525,-0.003314960441780035,-0.009548108568290515,-0.004622133612229601,-0.0010844377329647182,-0.003314960441780035,-0.009548108568290515,-0.004649168914345089,0.0026296916088932587,0.0,0.008155583437891911,0.0,0.010576221735959068,0.0,0.5561073838170009
2025-08-07,4.946341451312036e-05,0.001733008723454351,-0.00016463150975524557,0.0005392802094040753,5.344013826124371e-05,0.001733008723454351,-0.00016463150975524557,0.000540605783986783,-0.00023843586075333878,0.0,-0.0031113876789047312,0.0,0.00036088054853844476,0.0,0.5607466528238547
2025-08-08,0.00015591306103185655,0.00011427997960657111,0.0014063337872035045,0.0005588422759473107,0.00015591306103185655,0.00011427997960657111,0.0014063337872035045,0.0005588422759473107,-0.0023849272597187277,0.0,-0.0017166042446942198,0.0,-0.0032467532467531646,0.0,0.5593851996344197
2025-08-11,-0.00041933365339027773,-0.0060922611361854725,-0.00616090736541464,-0.004224167384996797,-0.00040702573755104757,-0.0060922611361854725,-0.00616090736541464,-0.00422006474638372,0.004542194597179083,0.0,0.0104736595279038,0.0,0.014477017734346731,0.0,0.5585438435950679
2025-08-12,-0.003558725894923442,-0.004906734130306845,0.0011907850587937919,-0.002424891655478832,-0.003396549465157428,-0.004906734130306845,0.0011792078721950666,-0.002374691907756402,0.006187529747739173,0.0,0.005105198019801804,0.0,0.0035676061362825973,0.0,0.5630252737319933
2025-08-13,-0.003471495619752246,-0.013744535814340436,-0.006980733720414351,-0.008065588384835677,-0.00345661131519488,-0.013744535814340436,-0.007329100990096191,-0.008176749373210503,0.008278145695364447,0.0,0.013082961366784662,0.0,0.014575186633487336,0.0,0.5660604977709015
2025-08-14,0.001387565353894384,-0.00480877093221523,-0.007882400218283537,-0.0037678685988681276,0.0013393606704101013,-0.00480877093221523,-0.007882400218283537,-0.003783936826696222,-0.0016420361247947435,0.0,-0.010331206320267294,0.0,-0.010861948142957267,0.0,0.5660605467274469
2025-08-15,-0.005249281081110952,0.022106232729505626,0.020545518951470054,0.01246749019995491,-0.0050406110993872245,0.022106232729505626,0.020545518951470054,0.012537046860529486,0.009163533834586568,0.0,0.022106232729505626,0.0,0.020545518951470054,0.0,0.5616570300527095
2025-08-18,-0.0074505238649591465,0.013517572844698345,0.014578271433529855,0.0068817734710896845,-0.0074505238649591465,0.013517572844698345,0.014578271433529855,0.0068817734710896845,0.0074505238649591465,0.0,0.013517572844698345,0.0,0.014578271433529855,0.0,0.5634448150293505
2025-08-19,0.005163718347949042,-0.002222880853586462,0.0006842285323300779,0.0012083553422308861,0.005163718347949042,-0.002222880853586462,0.0006842285323300779,0.0012083553422308861,-0.005084354055928109,0.0,-0.002222880853586462,0.0,0.0006842285323300779,0.0,0.5585906594684454
2025-08-20,-0.013466910764398321,0.013515520570325235,0.011282051282051508,0.0037768870293261405,-0.013466910764398321,0.013515520570325235,0.011282051282051508,0.0037768870293261405,0.013704994192799358,0.0,0.013515520570325235,0.0,0.011282051282051508,0.0,0.5578659972276406
2025-08-21,-0.0026526041180310322,-0.005568581477139678,-0.009127789046653345,-0.005782991547274685,-0.0026526041180310322,-0.005568581477139678,-0.009127789046653345,-0.005782991547274685,0.0032080659945004086,0.0,-0.005568581477139678,0.0,-0.009127789046653345,0.0,0.564448352977519
2025-08-22,-0.023069894929191426,0.01898516455597878,0.017359477473820394,0.004424915700202582,-0.023069894929191426,0.018968998671807357,0.017359477473820394,0.004419527072145442,0.023069894929191426,0.0,0.019009725906277808,0.0,0.017400204708290845,0.0,0.5660839235266615
2025-08-25,-0.01920071444518867,0.016751581892945715,0.011972443694873835,0.003174437047543626,-0.01920071444518867,0.016164992908582445,0.011972443694873835,0.002978907386089203,0.01920071444518867,0.0,0.017642805495300173,0.0,0.013078470824949617,0.0,0.5644958460069116
2025-08-26,0.005316901079116199,0.0015631661219268622,-0.00011530908058569994,0.002254919373485787,0.005316901079116199,0.0015631661219268622,-0.00011530908058569994,0.002254919373485787,-0.005257393209200489,0.0,0.0015631661219268622,0.0,0.0,0.0,0.559781768444607
2025-08-27,0.014673091123896587,-0.01347900113507372,-0.013597225692492929,-0.004134378567890021,0.014673091123896587,-0.01347900113507372,-0.013597225692492929,-0.004134378567890021,-0.01453424355868771,0.0,-0.01347900113507372,0.0,-0.01754385964912286,0.0,0.5578214090753747
2025-08-28,-0.01833460195149872,0.02171724435495448,0.013814016172506882,0.005732219525320881,-0.01833460195149872,0.02171724435495448,0.013814016172506882,0.005732219525320881,0.018770949720670504,0.0,0.02171724435495448,0.0,0.013814016172506882,0.0,0.5528696337594531
2025-08-29,-0.008716805031269814,0.005208333333333481,-0.0010687095889307108,-0.0015257270956223479,-0.008716805031269814,0.005208333333333481,-0.0010687095889307108,-0.0015257270956223479,0.009212546611098826,0.0,0.005208333333333481,0.0,-0.0009970089730809706,0.0,0.568586462983043
2025-09-01,-0.002903315348696367,0.00901578169491294,0.008996454069635108,0.005036306805283893,-0.002903315348696367,0.00901578169491294,0.008996454069635108,0.005036306805283893,0.0032601608346012334,0.0,0.009102366615320046,0.0,0.01064537591483683,0.0,0.5558898050807745
2025-09-02,0.006068649000916748,-0.017374855603996375,-0.014704360686438208,-0.008670189096505946,0.006068649000916748,-0.017374855603996375,-0.014704360686438208,-0.008670189096505946,-0.0056325823223570826,0.0,-0.020954759922287014,0.0,-0.026003949967083217,0.0,0.5500821807648855
2025-09-03,0.008831350296700895,-0.016300496102055195,-0.015207840486651136,-0.007558995430668479,0.008831350296700895,-0.016300496102055195,-0.015207840486651136,-0.007558995430668479,-0.008932461873638275,0.0,-0.016300496102055195,0.0,-0.015207840486651136,0.0,0.544569962809628
2025-09-04,0.016010785245697885,-0.023198847262247857,-0.02333562113932708,-0.010174561051959017,0.016010785245697885,-0.023198847262247857,-0.02333562113932708,-0.010174561051959017,-0.020444053638162152,0.0,-0.023198847262247857,0.0,-0.02333562113932708,0.0,0.5446023437759484
2025-09-05,-0.0045861093922860054,0.03422333677533573,0.029163738580463727,0.01960032198783782,-0.0045861093922860054,0.03422333677533573,0.029163738580463727,0.01960032198783782,0.021992818671454195,0.0,0.03422333677533573,0.0,0.029163738580463727,0.0,0.534351961279581
2025-09-08,-0.00021011749409249875,0.00883536380742329,0.008193922840559864,0.005606389717963552,-0.00021011749409249875,0.00883536380742329,0.008193922840559864,0.005606389717963552,0.00021958717610881529,0.0,0.008843246327200127,0.0,0.008193922840559864,0.0,0.550795208824472
2025-09-09,0.005565694702971887,-0.00933071947088768,-0.011513714866237534,-0.005092913211384443,0.005565694702971887,-0.00933071947088768,-0.011513714866237534,-0.005092913211384443,-0.005927552140504999,0.0,-0.009472642443093426,0.0,-0.011513714866237534,0.0,0.5476772545727261
2025-09-10,-0.000322747850775576,-0.0005710206760917188,0.000685166152791794,-6.953412469183362e-05,-0.000322747850775576,-0.0005710206760917188,0.000685166152791794,-6.953412469183362e-05,0.0022084805653712625,0.0,-0.0004282043962318127,0.0,0.000685166152791794,0.0,0.542445641277613
2025-09-11,-0.005734857651632258,0.02253908055716095,0.026703183841150224,0.014502468915559638,-0.005734857651632258,0.022525967901666246,0.026703183841150224,0.014498098030394738,0.02688408990744806,0.0,0.031557903755533356,0.0,0.026703183841150224,0.0,0.5443083769390556
2025-09-12,0.008547542681040077,0.0017279535559134242,0.00029271724702352166,0.0035227378279923407,0.008547542681040077,0.0016518353154280705,0.00029271724702352166,0.003497365081163889,-0.008369098712446177,0.0,0.002491694352159568,0.0,0.0003334444814939719,0.0,0.5624558316629324
2025-09-15,-0.001651925652078834,-0.0016189874777264841,-0.001056760064858621,-0.0014425577315546462,-0.001651925652078834,-0.0016189874777264841,-0.001056760064858621,-0.0014425577315546462,0.0017312270071410119,0.0,-0.002209334438000643,0.0,-0.001000000000000223,0.0,0.5600237368666676
2025-09-16,0.0019442644199609838,0.004471577943783908,0.006725527081935453,0.0043804564818934475,0.0019442644199609838,0.004471577943783908,0.006725527081935453,0.0043804564818934475,-0.0019442644199609838,0.0,0.0077497924162746035,0.0,0.010677344010677103,0.0,0.5655220158783815
2025-09-17,-0.006944595894009531,0.0008693654805950521,0.004547080473776902,-0.0005093833132125258,-0.006944595894009531,0.0008693654805950521,0.004547080473776902,-0.0005093833132125258,0.0071428571428571175,0.0,0.010299368305410672,0.0,0.008913832948167943,0.0,0.5744847385658363
2025-09-18,0.013175595395981565,0.0023960054846376105,-0.004816666170598828,0.0035849782366734495,0.013175595395981565,0.0023960054846376105,-0.004816666170598828,0.0035849782366734495,-0.012679991403395485,0.0,-0.008835123012097323,0.0,-0.012761780104711962,0.0,0.5808382732127306
2025-09-19,-0.002508227209662405,-0.0026515204125785825,-0.002948035443392179,-0.0027025943552110555,-0.002508227209662405,-0.0026630975991773077,-0.002948035443392179,-0.002706453417410631,0.002176752285589778,0.0,-0.004251234229292411,0.0,-0.00364600596619169,0.0,0.5772203665700677
2025-09-22,-0.0008769898536657503,0.0033418862961545554,0.0036952265000706292,0.002053374314186478,-0.0008769898536657503,0.0031716979859546723,0.0036952265000706292,0.0019966448774531836,0.0032580364900087755,0.0,0.007850158380388494,0.0,0.00831669993346651,0.0,0.5752829935196752
2025-09-23,-0.0003870750200833012,0.0008942173859289511,-0.0013389188423039537,-0.00027725882548610125,-0.0003870750200833012,0.0008942173859289511,-0.0013280718932763326,-0.00027364317581022755,0.0006494912318684154,0.0,-0.005602623667668727,0.0,-0.01187726822830737,0.0,0.5883998151819892
2025-09-24,-0.008878501299525988,0.0023779995367862747,0.004884659306203272,-0.0005386141521788136,-0.008878501299525988,0.0023779995367862747,0.0044971570320095095,-0.0006677815769100679,0.008870618779749151,0.0,0.02129998625807339,0.0,0.017362270450751227,0.0,0.5940526009659203
2025-09-25,-0.006703237243805335,0.00028677953470071564,-0.001848038821836839,-0.0027548321769804863,-0.006703237243805335,0.00028677953470071564,-0.001848038821836839,-0.0027548321769804863,0.0068625348488098314,0.0,0.0012109795479009478,0.0,-0.0036101083032490378,0.0,0.5926064051523018
2025-09-26,0.00966896661044725,-0.0053976644814656945,0.0012869800325064937,0.001852760720496016,0.00966896661044725,-0.0053976644814656945,0.0012869800325064937,0.001852760720496016,-0.00937167199148048,0.0,-0.01411100658513631,0.0,-0.013504611330698246,0.0,0.5782347282104494
2025-09-29,-0.016496129358583023,0.013577607934237375,0.0024178739413792667,-0.0001668824943221269,-0.016496129358583023,0.013577607934237375,0.0024074203422020097,-0.00017036702738121258,0.01655557944528052,0.0,0.01717557251908386,0.0,0.012353923205342232,0.0,0.5829485319085282
2025-09-30,-0.0017191394485234213,0.004115272531380723,0.0009387770241182585,0.0011116367023251868,-0.0017191394485234213,0.004115272531380723,0.0007462414712678558,0.0010474581847083858,0.0027495769881555887,0.0,0.007638702760653926,0.0,0.010224274406332556,0.0,0.5914089995442886
2025-10-09,-0.015819447373971895,0.0014302724502757737,-0.001177855292566355,-0.005189010072087492,-0.015819447373971895,0.0014419757624309307,-0.001177855292566355,-0.005185108968035773,0.015819447373971895,0.0,0.017289533182604178,0.0,0.008488410055501161,0.0,0.5771210143870963
2025-10-10,0.02061668834597541,-0.009335770333034423,-0.003679526560909589,0.0025337971506771326,0.02061668834597541,-0.008901255927173411,-0.003668277122879967,0.0026823850986406766,-0.02014119601328901,0.0,-0.018825990325532893,0.0,-0.013272903852379336,0.0,0.5706845846757803
2025-10-13,0.005442658882900081,-0.004821363482210944,-0.001371637400771592,-0.0002501140000274852,0.005442658882900081,-0.004837529366382365,-0.0013164531496499055,-0.00023710787771072983,-0.005721551176096629,0.0,-0.004796802131911915,0.0,-0.0029527559055116948,0.0,0.5513586951196807
2025-10-14,0.004437125916846443,-0.022934983427632075,-0.014254779652455724,-0.010917545721080451,0.004437125916846443,-0.022168443885423973,-0.014254779652455724,-0.010662032540344419,-0.010017050298380403,0.0,-0.024099611728477854,0.0,-0.017769002961500635,0.0,0.5338673942514343
2025-10-15,-0.009868112918984831,0.014268075181780748,0.013735343383584508,0.006045101882126809,-0.009868112918984831,0.014268075181780748,0.013735343383584508,0.006045101882126809,0.013132400430570623,0.0,0.014268075181780748,0.0,0.013735343383584508,0.0,0.5409120052322588
2025-10-16,-0.002850699970641024,-0.007709995942107417,-0.010244547257104886,-0.006935081056617776,-0.002850699970641024,-0.007709995942107417,-0.010244547257104886,-0.006935081056617776,0.003187420314492151,0.0,-0.007709995942107417,0.0,-0.010244547257104886,0.0,0.5546850209217671
2025-10-17,0.020762528290259444,-0.030261723009814556,-0.028714524207011816,-0.012737906308855643,0.020762528290259444,-0.030261723009814556,-0.028714524207011816,-0.012737906308855643,-0.020546494386782577,0.0,-0.030261723009814556,0.0,-0.028714524207011816,0.0,0.5567751833355223
2025-10-20,-0.001832834741139214,0.00646612313747541,0.00618769336541769,0.0036069939205846287,-0.001832834741139214,0.00646612313747541,0.00618769336541769,0.0036069939205846287,0.0034602076124565784,0.0,0.00646612313747541,0.0,0.00618769336541769,0.0,0.5502338573679654
2025-10-21,-0.0026934546158247797,0.016759776536312998,0.014007516228220052,0.009357946049569424,-0.0026934546158247797,0.016759776536312998,0.014007516228220052,0.009357946049569424,0.015086206896551824,0.0,0.016759776536312998,0.0,0.014007516228220052,0.0,0.564367468985414
2025-10-22,0.002572059930871109,-0.007692307692307776,-0.003369272237196519,-0.0028298399995443954,0.002572059930871109,-0.007692307692307776,-0.003369272237196519,-0.0028298399995443954,-0.0031847133757960666,0.0,-0.007692307692307776,0.0,-0.003369272237196519,0.0,0.5741456856979082
2025-10-23,-0.0038062694831778,0.003345377519635663,0.0006761325219741821,7.174685281068173e-05,-0.0038062694831778,0.003345377519635663,0.0006761325219741821,7.174685281068173e-05,0.003833865814696358,0.0,0.003460686600221363,0.0,0.0006761325219741821,0.0,0.5718253087081899
2025-10-24,-0.010978851378030865,0.012581859374682165,0.016115104639278892,0.005906037545310064,-0.010978851378030865,0.012581859374682165,0.016115104639278892,0.005906037545310064,0.01209420751113921,0.0,0.016554007449303354,0.0,0.016216216216216273,0.0,0.570512665557495
2025-10-27,-0.011740041928721245,0.006081025202961628,0.005733692483818932,2.4891919353104905e-05,-0.011740041928721245,0.006081025202961628,0.005733692483818932,2.4891919353104905e-05,0.011740041928721245,0.0,0.01479169493825494,0.0,0.007313829787233939,0.0,0.5791681220270911
2025-10-28,0.005012663793460992,-0.003427375750111545,-0.0018323365096529344,-8.23494887678291e-05,0.005012663793460992,-0.003427375750111545,-0.0018323365096529344,-8.23494887678291e-05,-0.004973062577704135,0.0,-0.004947847017919282,0.0,-0.0016501650165017256,0.0,0.5805981660897537
2025-10-29,-0.012435393188434896,0.02002629787441162,0.008613448619328383,0.00540145110176837,-0.012435393188434896,0.02002629787441162,0.008613448619328383,0.00540145110176837,0.012494793835901907,0.0,0.02056175245262737,0.0,0.01355371900826463,0.0,0.5840885988299759
2025-10-30,0.008595579579574353,-0.007255524230446339,-0.006616069870579868,-0.0017586715071506182,0.008595579579574353,-0.007255524230446339,-0.006616069870579868,-0.0017586715071506182,-0.008021390374331472,0.0,-0.012773242033183974,0.0,-0.01011089367253748,0.0,0.5878592163581717
2025-10-31,0.013820067992900115,-0.00836837677790599,0.00015459429097932655,0.0018687618353244839,0.013820067992900115,-0.00836837677790599,0.00015459429097932655,0.0018687618353244839,-0.013891768608749855,0.0,-0.008136587968520903,0.0,0.0006589785831960793,0.0,0.5869586557837916
2025-11-03,-0.001419623156538824,6.794125801088503e-05,0.000388777401924905,-0.0003209681655343447,-0.001419623156538824,6.794125801088503e-05,0.000388777401924905,-0.0003209681655343447,0.0014718250630783025,0.0,0.00040344271113501584,0.0,0.003951267698386607,0.0,0.587921738239474
2025-11-04,0.0033016379528046213,-0.004019053056523215,0.0006788156612349907,-1.2866480827867588e-05,0.0033016379528046213,-0.004019053056523215,0.0006788156612349907,-1.2866480827867588e-05,-0.007138358177619208,0.0,-0.01693776045167361,0.0,-0.01344703181370932,0.0,0.5955009355829797
2025-11-05,-0.00011960681166232557,0.0023246273759058855,0.0015575301259690623,0.0012541835634042075,-0.00011960681166232557,0.0023246273759058855,0.0015575301259690623,0.0012541835634042075,0.0012687671812223744,0.0,0.0023246273759058855,0.0,0.004986702127659504,0.0,0.5840216679295992
2025-11-06,0.005112603400147913,0.016217151287161922,0.0035697010896673423,0.008299818592325725,0.005112603400147913,0.016217151287161922,0.0035697010896673423,0.008299818592325725,0.014783526927138135,0.0,0.016507503410641222,0.0,0.011247105524313294,0.0,0.5973169720822975
2025-11-07,0.001127100024296183,-0.0006412742939531044,-2.9431087421524308e-05,0.00015213154764051807,0.001127100024296183,-0.0006412742939531044,-2.9431087421524308e-05,0.00015213154764051807,-0.002081165452653355,-0.0012783205703745804,-0.0014763119044421957,-0.00020546393145178324,-0.0006542361792601925,-0.0011565903145230871,0.6097155821722133
2025-11-10,-0.0013396845607049194,0.00030225159931411024,-0.0003660054850943955,-0.0004678128154950682,-0.0013396845607049194,0.00030225159931411024,-0.0003660054850943955,-0.0004678128154950682,0.0025026068821689673,-0.0006227827684359144,0.0010752688172042113,-0.0005482739040622575,0.001309328968903234,-0.0018626513195312278,0.6136294851804337
2025-11-11,0.008607245294680847,-0.0014536265576466079,0.0009154168153646119,0.002689678517466284,0.008607245294680847,-0.0014536265576466079,0.0009154168153646119,0.002689678517466284,-0.009153318077803174,-0.001417226117858189,-0.007250268528463999,-0.0003212626664872986,-0.0022883295194509046,-0.0010176800222884697,0.6081474001784777
2025-11-12,4.8327539671661336e-05,-0.0005375745237954322,0.0019463519472494135,0.0004857016543752142,4.8327539671661336e-05,-0.0005375745237954322,0.0019463519472494135,0.0004857016543752142,0.000419903422212764,0.0,-0.005139302136867863,0.0,-0.005897771952817821,0.0,0.5971947270398013
2025-11-13,0.0010424526694489257,-0.00043482545935408115,-0.004338038575599683,-0.0012434704551682796,0.0010424526694489257,-0.00043482545935408115,-0.004338038575599683,-0.0012434704551682796,0.009863588667366363,0.0,0.01481783578031548,0.0,0.013843111404086894,0.0,0.5915068881241455
